mileage,make,fuel,offerType,price,hp,year
10,,,,15990,84.0,2021
10,,,,15990,84.0,2021
10,,,,15990,84.0,2021
10,,,,16250,95.0,2021
20,,,,16350,95.0,2021
50,,,,16399,84.0,2021
50,,,,16399,84.0,2021
8452,,,,16450,80.0,2021
10,,,,16490,91.0,2021
10,,,,16490,91.0,2021
181443,,,,4299,105.0,2011
195000,,,,4299,86.0,2011
145000,,,,4300,120.0,2011
194000,,,,4300,165.0,2011
45500,,,,4300,68.0,2011
128450,,,,4325,95.0,2011
174900,,,,4350,84.0,2011
225000,,,,4397,105.0,2011
113000,,,,4400,69.0,2011
74000,,,,4400,75.0,2011
101978,,,,4400,61.0,2011
200000,,,,4400,160.0,2011
148298,,,,4400,86.0,2011
167000,,,,4450,116.0,2011
92000,,,,4450,71.0,2011
94000,,,,4450,140.0,2011
137000,,,,4480,60.0,2011
183600,,,,4490,90.0,2011
120790,,,,4490,160.0,2011
98000,,,,4490,98.0,2011
146000,,,,4900,120.0,2012
147700,,,,4950,95.0,2012
85730,,,,4980,84.0,2012
134000,,,,4980,95.0,2012
82000,,,,4990,69.0,2012
131750,,,,4990,75.0,2012
145300,,,,4990,69.0,2012
45296,,,,4990,68.0,2012
62000,,,,4990,60.0,2012
189000,,,,4990,165.0,2012
189000,,,,4990,165.0,2012
131128,,,,4990,69.0,2012
89675,,,,4990,60.0,2012
148000,,,,4990,150.0,2012
93000,,,,4990,95.0,2012
99250,,,,4995,60.0,2012
90000,,,,4999,86.0,2012
102000,,,,4999,60.0,2012
218199,,,,4999,105.0,2012
140000,,,,4999,140.0,2012
89100,,,,5900,86.0,2013
62000,,,,5900,68.0,2013
97000,,,,5900,86.0,2013
133393,,,,5950,105.0,2013
73000,,,,5950,95.0,2013
109200,,,,5970,86.0,2013
131000,,,,5980,90.0,2013
77000,,,,5990,69.0,2013
146000,,,,5990,101.0,2013
128000,,,,5990,101.0,2013
61590,,,,5990,60.0,2013
53000,,,,5990,110.0,2013
40000,,,,5990,75.0,2013
133950,,,,5990,116.0,2013
110000,,,,5990,101.0,2013
94000,,,,5990,60.0,2013
77000,,,,5990,87.0,2013
103000,,,,5995,105.0,2013
41000,,,,5999,69.0,2013
65000,,,,5999,90.0,2013
200000,,,,6200,105.0,2014
150000,,,,6200,110.0,2014
107900,,,,6200,86.0,2014
70200,,,,6200,75.0,2014
56000,,,,6200,86.0,2014
32900,,,,6250,58.0,2014
62000,,,,6250,69.0,2014
80000,,,,6280,87.0,2014
8150,,,,6295,71.0,2014
90000,,,,6350,69.0,2014
44000,,,,6390,69.0,2014
98700,,,,6400,101.0,2014
210000,,,,6400,95.0,2014
109144,,,,6450,110.0,2014
48651,,,,6478,67.0,2014
94690,,,,6490,80.0,2014
70000,,,,6490,60.0,2014
82500,,,,6495,73.0,2014
102000,,,,6499,125.0,2014
73572,,,,6500,71.0,2014
94493,,,,6500,94.0,2015
32600,,,,6500,69.0,2015
85000,,,,6550,82.0,2015
63041,,,,6580,60.0,2015
66800,,,,6590,69.0,2015
35526,,,,6590,71.0,2015
31490,,,,6590,69.0,2015
104000,,,,6599,82.0,2015
81380,,,,6600,87.0,2015
55000,,,,6655,90.0,2015
60100,,,,6690,69.0,2015
73390,,,,6699,80.0,2015
113386,,,,6700,75.0,2015
87070,,,,6700,128.0,2015
115900,,,,6750,110.0,2015
114859,,,,6790,75.0,2015
117716,,,,6790,75.0,2015
56850,,,,6795,60.0,2015
92000,,,,6800,101.0,2015
70000,,,,5800,69.0,2016
60000,,,,5950,69.0,2016
89329,,,,5979,60.0,2016
52266,,,,5980,60.0,2016
93000,,,,5990,60.0,2016
84815,,,,5990,69.0,2016
88900,,,,5995,60.0,2016
58000,,,,5999,69.0,2016
99000,,,,5999,71.0,2016
48000,,,,6099,67.0,2016
140000,,,,6150,99.0,2016
63871,,,,6190,71.0,2016
161600,,,,6190,90.0,2016
78000,,,,6299,75.0,2016
135400,,,,6300,95.0,2016
180000,,,,6350,95.0,2016
77082,,,,6350,60.0,2016
122000,,,,6400,69.0,2016
122000,,,,6400,69.0,2016
31681,,,,6400,60.0,2016
17200,,,,23400,170.0,2017
52240,,,,23450,252.0,2017
57000,,,,23499,150.0,2017
74771,,,,23555,190.0,2017
18000,,,,23800,165.0,2017
88730,,,,23860,190.0,2017
59147,,,,23890,150.0,2017
132000,,,,23999,313.0,2017
29682,,,,24229,175.0,2017
42164,,,,24320,184.0,2017
41620,,,,24450,190.0,2017
80000,,,,24499,252.0,2017
80000,,,,24499,252.0,2017
53466,,,,24500,190.0,2017
110629,,,,24600,190.0,2017
53000,,,,24999,136.0,2017
57200,,,,25390,165.0,2017
60334,,,,25430,190.0,2017
35800,,,,25930,192.0,2017
8000,,,,25990,170.0,2017
26591,,,,18700,140.0,2018
7724,,,,18888,136.0,2018
34534,,,,18930,150.0,2018
64648,,,,18950,190.0,2018
102150,,,,18950,150.0,2018
19050,,,,18990,102.0,2018
30149,,,,19460,150.0,2018
13644,,,,19460,125.0,2018
95462,,,,19460,184.0,2018
10000,,,,19480,140.0,2018
10000,,,,19800,140.0,2018
7200,,,,19800,140.0,2018
20612,,,,19830,102.0,2018
45850,,,,19880,147.0,2018
30018,,,,19930,102.0,2018
45000,,,,19930,102.0,2018
25803,,,,19960,102.0,2018
73215,,,,19990,150.0,2018
14900,,,,19990,165.0,2018
4500,,,,19990,165.0,2018
60000,,,,22999,184.0,2019
8080,,,,23550,131.0,2019
4500,,,,23800,131.0,2019
60000,,,,23999,150.0,2019
9852,,,,24450,140.0,2019
18350,,,,24500,140.0,2019
6484,,,,24500,122.0,2019
2133,,,,24600,150.0,2019
51300,,,,24980,170.0,2019
28680,,,,25480,150.0,2019
32990,,,,25700,150.0,2019
5477,,,,25860,170.0,2019
14662,,,,25900,150.0,2019
80304,,,,25990,200.0,2019
27000,,,,25999,150.0,2019
13143,,,,26200,190.0,2019
33636,,,,26370,175.0,2019
22044,,,,26400,184.0,2019
8364,,,,26900,150.0,2019
9485,,,,27400,194.0,2019
15,,,,36900,150.0,2021
4,,,,36900,204.0,2021
11,,,,36900,150.0,2021
1523,,,,37770,152.0,2021
6200,,,,37990,184.0,2021
80000,,,,6000,75.0,2011
146400,,,,6100,131.0,2011
131000,,,,6200,122.0,2011
173100,,,,6200,105.0,2011
33740,,,,6275,82.0,2011
99800,,,,6290,86.0,2011
68223,,,,6299,60.0,2011
178000,,,,6299,150.0,2011
91000,,,,6349,120.0,2011
45232,,,,6390,94.0,2011
111500,,,,6390,86.0,2011
150000,,,,6390,131.0,2011
140500,,,,6390,105.0,2011
154000,,,,6399,131.0,2011
134000,,,,6400,125.0,2011
49000,,,,6400,95.0,2011
65300,,,,6440,110.0,2011
132530,,,,6450,105.0,2011
96000,,,,6450,122.0,2011
181662,,,,6950,116.0,2012
98000,,,,6950,110.0,2012
98000,,,,6950,110.0,2012
85854,,,,6950,105.0,2012
144000,,,,6950,179.0,2012
120850,,,,6990,99.0,2012
59129,,,,6990,71.0,2012
73190,,,,6990,105.0,2012
161000,,,,6990,105.0,2012
33400,,,,6990,86.0,2012
206000,,,,6990,116.0,2012
114000,,,,6990,140.0,2012
170000,,,,6990,150.0,2012
93966,,,,6990,120.0,2012
3000,,,,6990,60.0,2012
111100,,,,6990,105.0,2012
120521,,,,6995,105.0,2012
154650,,,,6998,160.0,2012
55000,,,,6999,69.0,2012
208011,,,,6999,143.0,2012
149000,,,,7990,150.0,2013
74000,,,,7990,87.0,2013
158000,,,,7990,140.0,2013
79000,,,,7990,140.0,2013
103000,,,,7990,105.0,2013
26000,,,,7990,99.0,2013
112152,,,,7995,90.0,2013
103937,,,,7997,114.0,2013
102200,,,,7999,165.0,2013
56350,,,,7999,90.0,2013
150000,,,,7999,122.0,2013
40000,,,,7999,90.0,2013
58600,,,,7999,82.0,2013
223000,,,,8000,101.0,2013
150000,,,,8000,105.0,2013
93288,,,,8100,105.0,2013
40950,,,,8100,105.0,2013
132170,,,,8150,105.0,2013
128893,,,,8200,114.0,2013
68000,,,,8290,140.0,2013
71900,,,,8199,75.0,2014
83663,,,,8199,110.0,2014
69000,,,,8200,114.0,2014
63320,,,,8338,101.0,2014
72000,,,,8399,132.0,2014
100000,,,,8400,92.0,2014
123650,,,,8450,140.0,2014
166265,,,,8450,110.0,2014
81209,,,,8450,105.0,2014
65000,,,,8490,86.0,2014
150000,,,,8497,163.0,2014
38000,,,,8500,116.0,2014
38000,,,,8500,116.0,2014
38200,,,,8500,73.0,2014
88480,,,,8540,90.0,2014
119000,,,,8599,140.0,2014
55000,,,,8699,120.0,2014
53600,,,,8700,125.0,2014
212000,,,,8890,150.0,2015
80000,,,,8900,75.0,2015
62480,,,,8900,82.0,2015
62301,,,,8900,90.0,2015
92000,,,,8900,99.0,2015
136000,,,,8900,120.0,2015
68000,,,,8950,60.0,2015
80500,,,,8990,110.0,2015
19765,,,,8990,69.0,2015
25000,,,,8990,95.0,2015
74750,,,,8990,135.0,2015
36991,,,,8990,69.0,2015
53000,,,,8999,114.0,2015
67500,,,,8999,140.0,2015
101000,,,,8999,95.0,2015
70620,,,,9300,116.0,2015
85500,,,,9350,75.0,2015
131150,,,,9390,110.0,2015
74950,,,,8480,116.0,2016
8500,,,,8490,69.0,2016
28100,,,,8490,60.0,2016
41500,,,,8500,95.0,2016
79000,,,,8500,75.0,2016
30518,,,,8510,69.0,2016
33300,,,,8550,101.0,2016
74500,,,,8590,75.0,2016
81000,,,,8590,105.0,2016
50000,,,,8591,75.0,2016
23000,,,,8600,80.0,2016
40000,,,,8690,71.0,2016
63588,,,,8699,82.0,2016
66371,,,,8790,84.0,2016
43530,,,,8800,82.0,2016
63419,,,,8800,60.0,2016
41000,,,,8840,90.0,2016
106379,,,,8880,110.0,2016
60000,,,,8890,90.0,2016
38211,,,,6650,60.0,2017
51491,,,,6666,60.0,2017
34246,,,,6689,60.0,2017
34067,,,,6720,60.0,2017
66663,,,,6748,60.0,2017
181468,,,,6777,90.0,2017
29586,,,,6780,60.0,2017
68500,,,,6789,60.0,2017
49896,,,,6790,60.0,2017
59674,,,,6795,60.0,2017
67400,,,,6800,60.0,2017
34000,,,,6840,69.0,2017
42927,,,,6848,60.0,2017
49712,,,,6849,60.0,2017
40307,,,,6849,60.0,2017
54901,,,,6880,60.0,2017
63500,,,,6889,60.0,2017
34658,,,,6890,60.0,2017
41835,,,,6890,60.0,2017
29517,,,,6898,60.0,2017
17450,,,,7900,67.0,2018
59210,,,,7989,60.0,2018
21200,,,,7990,69.0,2018
22000,,,,7990,60.0,2018
29800,,,,7997,60.0,2018
59969,,,,7997,60.0,2018
123865,,,,7997,90.0,2018
11390,,,,8220,72.0,2018
11095,,,,8300,71.0,2018
42000,,,,8390,75.0,2018
25500,,,,8400,90.0,2018
48200,,,,8450,69.0,2018
65500,,,,8450,69.0,2018
12700,,,,8490,71.0,2018
28951,,,,8490,71.0,2018
75489,,,,8495,90.0,2018
125900,,,,8500,105.0,2018
57922,,,,8590,75.0,2018
110800,,,,8640,90.0,2018
54497,,,,8677,60.0,2018
8745,,,,9960,76.0,2019
8852,,,,9960,76.0,2019
6478,,,,9960,90.0,2019
21000,,,,9965,90.0,2019
15924,,,,9980,69.0,2019
8800,,,,9980,69.0,2019
39550,,,,9980,75.0,2019
15190,,,,9990,72.0,2019
35666,,,,10085,83.0,2019
27122,,,,10085,83.0,2019
5500,,,,10200,92.0,2019
18250,,,,10300,71.0,2019
39880,,,,10360,75.0,2019
38118,,,,10390,75.0,2019
33359,,,,10440,72.0,2019
15555,,,,10485,72.0,2019
13899,,,,10485,83.0,2019
27998,,,,10485,83.0,2019
6985,,,,10485,83.0,2019
8600,,,,10490,72.0,2019
12349,,,,21650,131.0,2020
8491,,,,22450,150.0,2020
20,,,,22495,145.0,2020
25000,,,,22880,122.0,2020
16326,,,,22960,150.0,2020
11326,,,,22960,150.0,2020
12430,,,,22960,116.0,2020
8905,,,,22993,125.0,2020
11404,,,,23880,122.0,2020
12500,,,,23960,150.0,2020
25,,,,23990,105.0,2020
10748,,,,24250,116.0,2020
20,,,,24444,141.0,2020
11663,,,,24450,150.0,2020
15430,,,,24450,150.0,2020
20085,,,,24450,131.0,2020
17271,,,,24450,150.0,2020
20810,,,,24650,150.0,2020
6820,,,,24880,136.0,2020
1051,,,,24960,116.0,2020
20,,,,12440,84.0,2021
50,,,,12690,84.0,2021
662,,,,12790,65.0,2021
50,,,,12792,101.0,2021
650,,,,12890,67.0,2021
10,,,,12990,71.0,2021
10,,,,12990,71.0,2021
10,,,,12990,71.0,2021
100,,,,12990,75.0,2021
1250,,,,13290,65.0,2021
20,,,,13340,84.0,2021
20,,,,13340,84.0,2021
2500,,,,13390,65.0,2021
5,,,,13390,72.0,2021
55,,,,13390,84.0,2021
49,,,,13390,69.0,2021
11,,,,13390,84.0,2021
1500,,,,13480,72.0,2021
990,,,,13490,67.0,2021
148000,,,,5885,117.0,2011
119000,,,,5899,75.0,2011
97610,,,,5900,120.0,2011
65200,,,,5900,84.0,2011
25859,,,,5990,69.0,2011
105867,,,,5990,140.0,2011
79900,,,,5990,125.0,2011
159000,,,,5990,135.0,2011
65000,,,,5990,71.0,2011
134165,,,,5990,69.0,2011
73670,,,,5999,167.0,2011
155000,,,,5999,150.0,2011
80200,,,,5999,86.0,2011
45000,,,,5999,71.0,2011
154000,,,,5999,125.0,2011
113000,,,,5999,99.0,2011
108123,,,,5999,95.0,2011
165500,,,,5999,105.0,2011
120000,,,,6000,120.0,2011
79000,,,,6200,60.0,2012
169473,,,,6200,114.0,2012
28500,,,,6250,71.0,2012
44500,,,,6250,84.0,2012
139000,,,,6300,110.0,2012
131000,,,,6359,131.0,2012
101383,,,,6399,110.0,2012
158000,,,,6399,90.0,2012
29700,,,,6400,60.0,2012
142600,,,,6440,140.0,2012
76449,,,,6450,69.0,2012
99200,,,,6470,60.0,2012
155642,,,,6470,82.0,2012
88374,,,,6480,120.0,2012
42005,,,,6485,69.0,2012
87810,,,,6490,87.0,2012
75000,,,,6490,105.0,2012
85000,,,,6490,141.0,2012
83864,,,,6490,110.0,2012
146211,,,,6499,105.0,2012
153000,,,,7150,110.0,2013
220000,,,,7200,111.0,2013
49500,,,,7200,125.0,2013
130000,,,,7300,102.0,2013
46298,,,,7350,140.0,2013
52447,,,,7380,86.0,2013
151395,,,,7399,140.0,2013
142067,,,,7400,131.0,2013
84000,,,,7440,120.0,2013
96500,,,,7450,60.0,2013
178500,,,,7470,140.0,2013
63125,,,,7470,90.0,2013
214364,,,,7480,140.0,2013
167580,,,,7489,140.0,2013
111072,,,,7490,98.0,2013
160372,,,,7490,94.0,2013
106212,,,,7490,140.0,2013
32300,,,,7490,86.0,2013
96000,,,,7500,140.0,2013
75789,,,,7379,75.0,2014
78201,,,,7380,101.0,2014
136800,,,,7399,99.0,2014
28920,,,,7400,105.0,2014
45272,,,,7450,86.0,2014
218000,,,,7470,163.0,2014
17780,,,,7490,60.0,2014
93041,,,,7490,82.0,2014
210870,,,,7490,110.0,2014
71583,,,,7490,86.0,2014
139789,,,,7500,102.0,2014
35000,,,,7500,71.0,2014
145116,,,,7500,128.0,2014
105000,,,,7500,110.0,2014
80000,,,,7500,75.0,2014
175100,,,,7590,163.0,2014
170600,,,,7590,131.0,2014
133850,,,,7599,105.0,2014
65200,,,,7690,90.0,2014
95000,,,,7350,60.0,2015
27500,,,,7390,75.0,2015
152000,,,,7390,165.0,2015
27550,,,,7400,71.0,2015
221762,,,,7400,110.0,2015
95843,,,,7424,75.0,2015
74957,,,,7450,75.0,2015
109590,,,,7485,101.0,2015
35540,,,,7490,71.0,2015
64000,,,,7490,69.0,2015
120000,,,,7490,110.0,2015
119543,,,,7490,110.0,2015
69599,,,,7499,90.0,2015
31000,,,,7500,82.0,2015
79323,,,,7750,80.0,2015
67992,,,,7780,86.0,2015
108128,,,,7800,75.0,2015
85440,,,,7899,116.0,2015
88000,,,,5890,69.0,2016
84000,,,,5900,60.0,2016
154000,,,,5900,75.0,2016
75606,,,,5980,69.0,2016
131737,,,,5990,99.0,2016
81000,,,,5999,80.0,2016
76802,,,,5999,80.0,2016
57600,,,,6070,71.0,2016
67500,,,,6200,68.0,2016
53796,,,,6290,60.0,2016
64000,,,,6299,61.0,2016
178000,,,,6300,120.0,2016
75612,,,,6440,67.0,2016
36725,,,,6450,60.0,2016
126200,,,,6480,90.0,2016
54000,,,,6490,60.0,2016
65000,,,,6500,60.0,2016
67000,,,,6500,73.0,2016
44800,,,,11699,90.0,2017
9065,,,,11800,125.0,2017
120950,,,,12390,150.0,2017
25813,,,,12450,118.0,2017
144230,,,,12490,102.0,2017
92300,,,,12900,125.0,2017
57043,,,,12900,110.0,2017
32800,,,,13999,102.0,2017
153570,,,,14899,190.0,2017
75685,,,,14950,150.0,2017
21000,,,,14950,120.0,2017
28900,,,,14990,140.0,2017
78027,,,,16590,105.0,2017
97430,,,,16999,150.0,2017
136167,,,,17980,150.0,2017
31900,,,,17990,116.0,2017
41000,,,,17990,132.0,2017
52000,,,,19590,156.0,2017
19816,,,,19800,120.0,2017
99641,,,,32900,211.0,2018
68649,,,,32999,211.0,2018
49682,,,,33880,310.0,2018
38000,,,,33900,250.0,2018
45901,,,,34450,190.0,2018
110801,,,,34900,170.0,2018
39000,,,,34950,211.0,2018
28933,,,,35445,194.0,2018
59898,,,,35500,235.0,2018
57200,,,,36900,235.0,2018
46500,,,,36900,235.0,2018
62644,,,,29900,194.0,2019
11656,,,,29990,150.0,2019
28184,,,,29990,150.0,2019
97740,,,,29995,194.0,2019
22000,,,,29999,194.0,2019
68895,,,,30450,190.0,2019
19989,,,,30800,190.0,2019
18056,,,,30900,184.0,2019
21870,,,,30900,184.0,2019
24950,,,,30945,184.0,2019
7500,,,,31790,150.0,2019
25291,,,,32444,190.0,2019
26249,,,,32750,190.0,2019
32440,,,,32900,250.0,2019
15193,,,,33690,224.0,2019
44800,,,,34890,190.0,2019
21161,,,,34900,245.0,2019
75000,,,,34980,231.0,2019
28833,,,,34999,250.0,2019
10804,,,,32450,150.0,2020
22234,,,,32622,194.0,2020
17000,,,,32666,190.0,2020
19432,,,,32850,150.0,2020
12979,,,,32876,224.0,2020
19982,,,,32876,184.0,2020
15343,,,,33333,190.0,2020
18078,,,,33333,245.0,2020
9500,,,,33450,150.0,2020
26230,,,,33822,194.0,2020
50,,,,33950,184.0,2020
6000,,,,33950,150.0,2020
9100,,,,33990,190.0,2020
10,,,,33990,150.0,2020
7500,,,,34490,163.0,2020
11800,,,,34750,252.0,2020
6902,,,,34990,190.0,2020
13744,,,,34999,184.0,2020
14800,,,,34999,150.0,2020
22650,,,,35490,190.0,2020
9,,,,10990,67.0,2021
25,,,,10990,72.0,2021
10,,,,11196,72.0,2021
10,,,,11296,72.0,2021
10,,,,11330,67.0,2021
10,,,,11330,67.0,2021
10,,,,11330,67.0,2021
10,,,,11330,67.0,2021
10,,,,11330,67.0,2021
10,,,,11330,67.0,2021
10,,,,11330,67.0,2021
10,,,,11330,67.0,2021
10,,,,11330,67.0,2021
10,,,,11330,67.0,2021
600,,,,11480,65.0,2021
20,,,,11480,65.0,2021
10,,,,11488,69.0,2021
1780,,,,11496,72.0,2021
10,,,,11596,72.0,2021
12,,,,11790,67.0,2021
185000,,,,7000,200.0,2011
72110,,,,7000,95.0,2011
178420,,,,7000,116.0,2011
125700,,,,7099,143.0,2011
112000,,,,7100,86.0,2011
73000,,,,7100,90.0,2011
152000,,,,7300,105.0,2011
206000,,,,7300,140.0,2011
68790,,,,7450,116.0,2011
118598,,,,7470,150.0,2011
126075,,,,7500,143.0,2011
95000,,,,7500,105.0,2011
95000,,,,7500,105.0,2011
217000,,,,7500,143.0,2011
147600,,,,7550,140.0,2011
105700,,,,7590,105.0,2011
181800,,,,9350,143.0,2013
140000,,,,9450,116.0,2013
56680,,,,9450,101.0,2013
135000,,,,9450,140.0,2013
163500,,,,9480,143.0,2013
91000,,,,9499,102.0,2013
68000,,,,9500,116.0,2013
145200,,,,9500,150.0,2013
120340,,,,9590,140.0,2013
116000,,,,9600,122.0,2013
78850,,,,9680,75.0,2013
142000,,,,9690,135.0,2013
128400,,,,9700,102.0,2013
90825,,,,9750,101.0,2013
92400,,,,9777,163.0,2013
162000,,,,9790,163.0,2013
81500,,,,9790,167.0,2013
76594,,,,9800,105.0,2013
180000,,,,9890,177.0,2013
216000,,,,9900,150.0,2013
103500,,,,9470,135.0,2014
65600,,,,9480,102.0,2014
135463,,,,9490,105.0,2014
32000,,,,9490,125.0,2014
60800,,,,9495,120.0,2014
138000,,,,9500,150.0,2014
199997,,,,9500,102.0,2014
58115,,,,9590,101.0,2014
110000,,,,9699,140.0,2014
150397,,,,9750,109.0,2014
29600,,,,9850,92.0,2014
83500,,,,9880,170.0,2014
60293,,,,9900,120.0,2014
177000,,,,9900,150.0,2014
99800,,,,9950,163.0,2014
75300,,,,9950,86.0,2014
87200,,,,9980,92.0,2014
93400,,,,9990,75.0,2014
98000,,,,9990,150.0,2014
68950,,,,10950,102.0,2015
42700,,,,10980,109.0,2015
122028,,,,10980,75.0,2015
89800,,,,10980,120.0,2015
133500,,,,10980,150.0,2015
30000,,,,10990,102.0,2015
215000,,,,10990,150.0,2015
216000,,,,10990,184.0,2015
59200,,,,10990,116.0,2015
107000,,,,10990,165.0,2015
49000,,,,11000,86.0,2015
217000,,,,11000,170.0,2015
161000,,,,11000,95.0,2015
85700,,,,11000,109.0,2015
130000,,,,11000,110.0,2015
187000,,,,11150,170.0,2015
188000,,,,11200,170.0,2015
67000,,,,11241,163.0,2015
63000,,,,9750,110.0,2016
25300,,,,9790,101.0,2016
22939,,,,9790,101.0,2016
41000,,,,9799,90.0,2016
77000,,,,9800,101.0,2016
17300,,,,9850,60.0,2016
74200,,,,9875,60.0,2016
152000,,,,9890,116.0,2016
135851,,,,9890,110.0,2016
61500,,,,9890,116.0,2016
124700,,,,9900,132.0,2016
150000,,,,9900,110.0,2016
122006,,,,9950,141.0,2016
118000,,,,9950,150.0,2016
57000,,,,9950,99.0,2016
10931,,,,9950,75.0,2016
83800,,,,9980,110.0,2016
37770,,,,7250,60.0,2017
131200,,,,7280,95.0,2017
162000,,,,7300,120.0,2017
25800,,,,7300,71.0,2017
48735,,,,7350,60.0,2017
38000,,,,7380,75.0,2017
27999,,,,7450,60.0,2017
65300,,,,7480,75.0,2017
137700,,,,7480,110.0,2017
50000,,,,7490,82.0,2017
56800,,,,7490,60.0,2017
67600,,,,7500,80.0,2017
72000,,,,7790,75.0,2017
117000,,,,7890,105.0,2017
141900,,,,7900,120.0,2017
33000,,,,7900,73.0,2017
32580,,,,7950,75.0,2017
28925,,,,7980,60.0,2017
111000,,,,7980,99.0,2017
45900,,,,8990,69.0,2018
14000,,,,9877,71.0,2018
24600,,,,9890,69.0,2018
113000,,,,12200,150.0,2018
39000,,,,12376,95.0,2018
34300,,,,12971,125.0,2018
58000,,,,13490,102.0,2018
27000,,,,14300,110.0,2018
117000,,,,14399,136.0,2018
20500,,,,14880,116.0,2018
9500,,,,15980,110.0,2018
17500,,,,19680,116.0,2018
56100,,,,30860,190.0,2019
2500,,,,30880,188.0,2019
27395,,,,30940,190.0,2019
27600,,,,31350,190.0,2019
19105,,,,31555,258.0,2019
5842,,,,31880,170.0,2019
11000,,,,31890,150.0,2019
6921,,,,31995,190.0,2019
14259,,,,32555,160.0,2019
59990,,,,33450,190.0,2019
23526,,,,33990,245.0,2019
26800,,,,34890,300.0,2019
10300,,,,34950,300.0,2019
7190,,,,35890,190.0,2019
5500,,,,35970,190.0,2019
1250,,,,35989,194.0,2019
9600,,,,36333,224.0,2019
22337,,,,36850,190.0,2019
36293,,,,36880,190.0,2019
26900,,,,36990,204.0,2019
10,,,,11990,72.0,2021
10,,,,11990,67.0,2021
1000,,,,11990,72.0,2021
10,,,,12190,72.0,2021
10,,,,12390,72.0,2021
9,,,,12390,72.0,2021
9,,,,12390,72.0,2021
9,,,,12390,72.0,2021
9,,,,12390,72.0,2021
10,,,,12450,67.0,2021
9,,,,12590,72.0,2021
1000,,,,12590,71.0,2021
1000,,,,12590,71.0,2021
15,,,,12780,69.0,2021
15,,,,12780,69.0,2021
10,,,,12790,75.0,2021
9,,,,12790,72.0,2021
9,,,,12790,72.0,2021
10,,,,12790,72.0,2021
9,,,,12790,72.0,2021
125153,,,,7999,155.0,2011
138856,,,,7999,179.0,2011
87000,,,,8000,101.0,2011
40000,,,,8200,105.0,2011
149898,,,,8390,140.0,2011
108000,,,,8400,179.0,2011
168000,,,,8430,143.0,2011
83418,,,,8450,120.0,2011
195600,,,,8490,136.0,2011
68177,,,,8495,99.0,2011
125000,,,,8499,122.0,2011
135856,,,,8499,105.0,2011
49155,,,,8499,122.0,2011
70300,,,,8499,140.0,2011
63000,,,,8500,122.0,2011
124588,,,,8500,190.0,2011
145000,,,,8500,160.0,2011
110250,,,,8790,102.0,2011
134788,,,,8850,135.0,2011
216945,,,,8190,131.0,2012
114000,,,,8290,131.0,2012
118000,,,,8399,141.0,2012
118000,,,,8399,141.0,2012
88730,,,,8479,122.0,2012
133200,,,,8490,114.0,2012
97863,,,,8490,140.0,2012
97900,,,,8490,97.0,2012
54500,,,,8490,132.0,2012
134241,,,,8490,150.0,2012
99650,,,,8490,114.0,2012
102234,,,,8490,88.0,2012
98242,,,,8490,99.0,2012
195500,,,,8499,204.0,2012
107000,,,,8499,86.0,2012
99000,,,,8500,99.0,2012
168000,,,,8500,105.0,2012
120800,,,,8500,105.0,2012
112119,,,,8579,122.0,2012
47693,,,,8690,99.0,2012
93000,,,,8900,136.0,2013
123500,,,,8950,131.0,2013
117000,,,,8950,105.0,2013
24400,,,,8990,99.0,2013
48100,,,,8990,101.0,2013
170500,,,,8990,105.0,2013
84986,,,,8990,99.0,2013
90000,,,,8998,92.0,2013
80000,,,,8999,140.0,2013
80000,,,,8999,140.0,2013
72500,,,,9200,86.0,2013
103145,,,,9400,135.0,2013
13227,,,,9450,120.0,2013
89500,,,,9485,125.0,2013
106955,,,,9490,128.0,2013
182000,,,,9490,175.0,2013
73726,,,,9495,116.0,2013
111400,,,,9500,140.0,2013
163082,,,,9500,163.0,2013
115000,,,,9100,165.0,2014
126357,,,,9450,110.0,2014
115800,,,,9480,150.0,2014
87950,,,,9490,105.0,2014
89821,,,,9490,150.0,2014
75384,,,,9490,125.0,2014
119819,,,,9499,160.0,2014
89048,,,,9499,110.0,2014
40775,,,,9500,135.0,2014
43614,,,,9500,136.0,2014
82574,,,,9500,101.0,2014
176390,,,,9500,136.0,2014
41000,,,,9500,105.0,2014
135600,,,,9580,114.0,2014
140308,,,,9665,140.0,2014
71222,,,,9675,105.0,2014
74068,,,,9698,105.0,2014
80006,,,,9850,105.0,2014
80006,,,,9850,105.0,2014
55000,,,,9480,128.0,2015
69000,,,,9490,125.0,2015
98585,,,,9490,90.0,2015
92605,,,,9490,131.0,2015
88745,,,,9490,125.0,2015
51621,,,,9499,86.0,2015
55915,,,,9499,101.0,2015
112400,,,,9500,109.0,2015
45000,,,,9600,86.0,2015
64500,,,,9740,99.0,2015
52000,,,,9800,131.0,2015
66550,,,,9850,90.0,2015
38938,,,,9850,140.0,2015
86705,,,,9850,110.0,2015
61000,,,,9875,101.0,2015
178965,,,,9880,150.0,2015
79900,,,,9890,114.0,2015
60500,,,,9890,110.0,2015
34584,,,,9900,125.0,2015
87600,,,,9900,128.0,2015
45500,,,,8900,110.0,2016
129818,,,,8900,110.0,2016
116197,,,,8950,110.0,2016
113607,,,,8970,136.0,2016
43077,,,,8985,90.0,2016
750,,,,8990,82.0,2016
34869,,,,8990,84.0,2016
113573,,,,8990,110.0,2016
63499,,,,8990,94.0,2016
118870,,,,8990,110.0,2016
99874,,,,8990,110.0,2016
